,padjScreen,p_naive,p_aware
C14orf119,0.14584692251848455,,
C14orf28,6.907559606863269e-12,2.832633522728815e-08,4.061841356035797e-12
C14orf93,0.0003040382056169874,0.00017878310542017732,0.03946900085804489
C15orf39,0.002196410062982545,0.0012915515372131465,0.22340663186126172
C15orf40,7.049514781725926e-06,4.145315033105124e-06,0.0053499932110931524
C15orf48,4.453939847959572e-14,2.619043207931609e-14,7.200970063803623e-13
C15orf56,0.3734600903735992,,
C15orf61,0.05780969620442301,,
C15orf65,2.4078257702916996e-07,2.1298521350617864e-05,1.4158699813725934e-07
C16orf70,9.992775112424633e-17,5.876035752609768e-17,9.640497674555465e-14
C16orf71,1.9269784463012496e-12,1.7119291173761985e-11,1.133118089578138e-12
C16orf74,4.374111610753738e-41,2.572101935801301e-41,1.6044836505141716e-40
C16orf89,2.127287370979196e-32,7.962805912298022e-31,1.250905429904747e-32
C16orf91,4.071838871974057e-10,2.394356975054585e-10,4.1368450409458104e-07
C16orf95,2.172659478319344e-12,2.555171036917947e-12,1.4376430857250559e-12
C16orf96,3.400012486518021e-13,4.959777610743792e-10,1.999303967649478e-13
