"","sample51","sample52","sample53","sample54","sample55","sample56","sample57","sample58","sample59","sample60","sample61","sample62","sample63","sample64","sample65","sample66","sample67","sample68","sample69","sample70","sample71","sample72","sample73","sample74","sample75","sample76","sample77","sample78","sample79","sample80","sample81","sample82","sample83","sample84","sample85","sample86","sample87","sample88","sample89","sample90","sample91","sample92","sample93","sample94","sample95","sample96","sample97","sample98","sample99","sample100"
"HADH",1,1,1,2.5,1,1.5,1,1,1,2,0.5,1,1.5,1.5,1,1.5,0.5,0.5,1,1,0.5,1,1,1,1.5,0.5,2,2,1,0.5,1,1,3,1.5,1,1,2,1,1,0.5,0.5,1,1,0.5,1,0.5,1,1,1,0.5
"HADHA",1,1,1,2.5,1,2,3,1,1,2,1,1,1.5,1.5,1,2.5,1,1,1,1,1,1,3,1,2,1,1.5,2.5,1,1,1,1,2,2,1,3,2,1,2,1,1,1,1,1.5,1,0.5,1,2,1,1
"HADHB",1,1,1,2.5,1,2,3,1,1,2,1,1,1.5,1.5,1,2.5,1,1,1,1,1,1,3,1,2,1,1.5,2.5,1,1,1,1,2,2,1,3,2,1,2,1,1,1,1,1.5,1,0.5,1,2,1,1
"HAGH",1,1,1,2,1,2,2,1,1,2,0.5,1,1.5,1.5,1,2.5,0.5,1,1,1,1,1,2,1,2,1,2,2,0.5,1,0.5,1,2,2,1,2,1,1,2,0.5,0.5,1,1,1,1,0.5,1,2,1,1.5
"HAGHL",1,1,1,2,1,2,2,1,1,2,0.5,1,1.5,1.5,1,2.5,0.5,1,1,1,1,1,2,1,2,1,2,2,0.5,1,0.5,1,2,2,1,2,1,1,2,0.5,0.5,1,1,1,1,0.5,1,2,1,1.5
"HAL",1,1,1,3.5,1,1.5,1.5,1,1,2,1,1,2,1.5,1,2,1,1,1,1,1,1,2,1,1.5,1,2,2,1,1,1,1,2,2,1,1.5,2,1,1.5,1,1,1,1.5,1.5,1,1,1,2,1,1
"HAMP",1,1,1,3,1,1.5,2,1,1,2,1,1.5,2,2,1,3,1,1,1,1.5,1,1,1.5,1,2,1,2,2.5,1,1,1,1,3,1.5,1,2.5,2,1,2,1,1,1,0.5,1,1,1,1,2,1,1
"HAND2",0.5,1,1,2.5,1,1.5,1,1,1,2,0.5,1,1.5,2,1,1.5,0.5,1,1,1,1.5,1,1,1,1.5,1,2,2,1,1,1,1,3,2,1,1.5,2,1,1,0.5,0.5,1,1,0.5,1,0.5,1,1,1,1
"HAND2-AS1",0.5,1,1,2.5,1,1.5,1,1,1,2,0.5,1,1.5,2,1,1.5,0.5,1,1,1,1.5,1,1,1,1.5,1,2,2,1,1,1,1,3,2,1,1.5,2,1,1,0.5,0.5,1,1,0.5,1,0.5,1,1,1,1
"HAO1",1,1,0.5,2.5,1,2,2,1,1,2,1,1,2,2,1,1,1,0.5,1,1.5,1,1,2,1,2,1,2,2.5,1.5,1,1.5,1,2,2.5,1,2.5,2,1.5,2,1,1,1,1,1,1,1,1,2,1,1.5
"HAO2",2.5,1,1,2,1,1,2,1,1,2,1,2,1.5,1,1,2.5,0.5,1,1,1,0.5,1,2,1,2,1,1,2.5,1,1,1,1,2,2,1,2,2,1,1.5,1,1,1,1.5,1,1,1,1,2,1,1
"HAO2-IT1",2.5,1,1,2,1,1,2,1,1,2,1,2,1.5,1,1,2.5,0.5,1,1,1,0.5,1,2,1,2,1,1,2.5,1,1,1,1,2,2,1,2,2,1,1.5,1,1,1,1.5,1,1,1,1,2,1,1
"HAPLN3",1,1,1,2.5,1,2,1,1,1,2,1,0.5,1.5,1.5,1,1.5,1,1,1,1,1.5,1,2,1,2,1,1.5,2.5,1,1,1,1,2,1.5,1,2,2,1,1.5,1,0.5,1,1,1,1,1,1,2,1,0.5
"HAR1A",1,1,1,2.5,1,2,2,1,1,2,1,1,2,2,1,2.5,1,1,1,1.5,1.5,1,2,1,2,1,4,2.5,1.5,1,1.5,1,2,2.5,1,2.5,2,1.5,2,1.5,1,1,1,1,1,1,1,2,1,1.5
"HARBI1",1,1,1,2.5,1,1.5,2,1,1,2,1,1,2,1.5,1,1.5,1,1,1,1,1,1,2,1,2,1,2,1.5,1,1,1,1,2,1.5,1,2.5,2,1,1.5,1,1,1,1,1,1,1,1,2,1,1
"HARS1",1.5,1,1.5,3,1.5,2,2,1.5,1,2,1,1.5,3,2,0.5,2.5,1,1,1,1.5,1,1.5,1.5,1,2,1,2,2.5,1,1,1.5,1,2,1.5,1,2,2,1,1,1,1,1.5,1.5,1.5,1,1,1,2.5,1,1
"HARS2",1.5,1,1.5,3,1.5,2,2,1.5,1,2,1,1.5,3,2,0.5,2.5,1,1,1,1.5,1,1.5,1.5,1,2,1,2,2.5,1,1,1.5,1,2,1.5,1,2,2,1,1,1,1,1.5,1.5,1.5,1,1,1,2.5,1,1
"HAS1",1,1,1,3,1,2.5,2,1,1,3,1,1,2,2,1,3,1,1,1,1.5,0.5,1,1.5,1,2,1,2,2.5,1.5,1,1,1,3,1.5,1,2.5,2,1,2,1,1,1,0.5,1,1,1,1,2,1,1
"HAS2",3,1,5,3,1,6,3.5,1,1,3,2.5,1,6,2,1,3,1,1,1,3,1,2,3,1,4.5,1,3,2,1,2,1.5,1,3,2,2,4.5,3,1,1.5,1,1,2,1.5,1.5,2.5,1.5,1.5,4.5,1,1
"HAS3",0.5,1,1,2,1,2,2,1,1,1,0.5,0.5,1.5,1.5,1,1,0.5,0.5,1,1,1,1,1,1,2,1,2,2,0.5,1,0.5,1,2,1,1,2,1,1,1,0.5,0.5,1,1,1,1,0.5,1,1,1,1
"HAT1",1,1,1,2.5,1,2,3.5,1.5,1,2,1,1,1.5,1.5,1,2.5,1,1,1,1,1,1,2,1,2,1,2.5,2.5,1,1,1,1,2,2,1,2,2,1,2,1,1,1,1,1,1,0.5,1,2,1,1
"HAUS1",1,1,1,1.5,1,1.5,1.5,1,1,2,1,0.5,2,1,1,2.5,1,1,1,1,1,1,1,1,2,1,2,2,1,0.5,1,1,2,1.5,1,2,2,1,1,0.5,1,1,1,1,1,1,1,2,1,1
"HAUS2",0.5,1,1,2.5,1,2,1,1,1,2,1,1,1.5,1.5,1,1.5,1,1,1,1,1.5,0.5,1.5,1,2,1,2,2.5,1,1,1,1,2,1.5,1,2,2,1,1.5,1,0.5,1,0.5,1,1,1,1,2,1,1
"HAUS3",1,1,1,2.5,1,1.5,2,1,1,1,1,1,1.5,2.5,1,2.5,1.5,1,1,1,0.5,1,2,1,2,1,2,2,1,1,1,1,4.5,1.5,1,2.5,2,1,2,1,0.5,1,1,1,1,1,1,2,1,1
"HAUS4",1,1,1,3,1,1.5,1,1,1,1.5,0.5,1,2,1.5,1,1.5,1,1,1,1,1,1,2,1,2,1,2,1.5,1,1,1,1,2,2.5,1,1.5,2,1.5,1.5,1,1,1,0.5,1,1,1.5,0.5,2,1,1
"HAUS5",1,1,1,3,1,1.5,2,1,1,2,1,1,2,2,1,3,1,1,1,1.5,1,1,1.5,1,2,1,2,2.5,1,1,1,1,3,1.5,1,2.5,2,1,2,1,1,1,0.5,1,1,1,1,2,1,1
"HAUS6",1,1,1,2.5,1,1.5,1,1,1,2,0.5,1,1.5,1.5,1,1.5,1,1,1,1,1,1,2,1,1,1,1.5,2,1,0.5,1.5,1,2,1.5,1,2,2,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1
"HAUS8",0.5,1,1,3,1,4,2,1,1,1.5,0.5,1,2,2,1,4.5,1,1,1,1.5,1,1,1,1,1,0.5,2,2.5,1,1,1,1,3,1.5,1,1.5,2,1,1.5,1,1,1,1,1,1,1,1,2,1,1
"HAVCR2",1.5,1,1.5,3,1.5,2,2,1.5,1,2,1,1.5,3,2,0.5,2.5,1,1,1,1.5,1,1.5,1,1,2,1,3,2.5,1,1,1.5,1,2,1.5,1,2,2,1,1,1,1,1.5,1.5,1.5,1,1,1,2.5,1,1
"HAX1",4.5,1,2,2.5,1.5,6,2.5,1.5,1,2.5,1,1.5,3,1.5,1,4,2,1.5,3,2,1.5,1.5,2.5,1,3,1.5,3,2.5,1.5,2,1,1,2,2.5,2,4,3,1,2.5,1.5,2,3,1.5,1,1.5,1,1.5,2,1.5,1
"HBA1",1,1,1,2,1,2,2,1,1,2,0.5,1,1.5,1.5,1,2.5,0.5,1,1,1,1,1,2,1,2,1,2,2,0.5,1,0.5,1,2,2,1,2,1,1,2,0.5,0.5,1,1,1,1,0.5,1,2,1,1.5
"HBA2",1,1,1,2,1,2,2,1,1,2,0.5,1,1.5,1.5,1,2.5,0.5,1,1,1,1,1,2,1,2,1,2,2,0.5,1,0.5,1,2,2,1,2,1,1,2,0.5,0.5,1,1,1,1,0.5,1,2,1,1.5
"HBB",1,1,1,2.5,1,1.5,2,1,1,2,1,1,2,1.5,1,1.5,1,1,1,1,1,1,1.5,1,2,1,2,1.5,1,1,1,1,2,1.5,1,2.5,2,1,1.5,1,1,1,1,1,1,1,1,2,1,1
"HBEGF",1.5,1,1.5,3,1.5,2,2,1.5,1,2,1,1.5,3,2,0.5,2.5,1,1,1,1.5,1,1.5,1.5,1,2,1,2,2.5,1,1,1.5,1,2,1.5,1,2,2,1,1,1,1,1.5,1.5,1.5,1,1,1,2.5,1,1
"HBP1",1,1,1,2.5,1.5,1.5,1,1,1.5,2,1,1,1.5,2,1,2,1,1,1,1.5,1,1,2.5,1,3,1,2,3.5,1,2,1.5,1,4.5,2,1.5,2,3,1,2,1,1,1,1,1,1,1.5,1,2,1.5,1
"HBS1L",1,1,1,1.5,1,1,2,1,1,2,1,1,1,1,1,1.5,0.5,1,0.5,1,1,0.5,1.5,1,2,1,1.5,1,0.5,1,0.5,1,2,1.5,0.5,1.5,1,1.5,1.5,1,0.5,1,0.5,1,0.5,1,0.5,2,1,1
"HCAR2",1,1,1,3.5,0.5,1.5,1.5,1,1,2,1,1,2,1.5,1,2,1,1,1,1,1,1,2,1,1.5,1,2,2,1,1,1,1,2,2,1,1.5,1,1,1.5,1,1,1,1.5,1,1,1,1,2,1,1
"HCCS",0.5,1,0.5,2,1,1,1.5,1,1,1,0.5,1.5,1,2,0.5,1.5,0.5,1,0.5,0.5,0.5,0.5,0.5,1,2,1,1,2.5,1,0.5,0.5,1,2,1,1,1,1,0.5,2,0.5,0.5,1,0.5,0.5,0.5,0.5,1,1,0.5,1
"HCFC1",0.5,1,0.5,2,1,1,1.5,1,1,1,0.5,1,1,2,0.5,1.5,0.5,0.5,1,1,0.5,0.5,1,1,2,1,1,2.5,1,1.5,0.5,1,2,1,1,1,1,0.5,1.5,0.5,1,1,0.5,0.5,1,0.5,1,1,0.5,1
"HCFC1R1",1,1,1,2,1,2,2,1,1,2,0.5,1,1.5,1.5,1,2.5,0.5,1,1,1,1,1,2,1,2,1,2,2,0.5,1,0.5,1,2,2,1,2,1,1,2,0.5,0.5,1,1,1,1,0.5,1,2,1,1.5
"HCFC2",1,1,1,3.5,1,1.5,1.5,1,1,2,1,1,2,1.5,1,2,1,1,1,1,1,1,2,1,1.5,1,2,2,1,1,1,1,2,2,1,1.5,1,1,1.5,1,1,1,1.5,1.5,1,1,1,2,1,1
"HCG11",1,1,1,4,1,2.5,2,1,1,2,1,1,3,2,1,2,2,1.5,1,1,1,1,2.5,1,2,1,3,2,1,2.5,1.5,1,2,1.5,1.5,3.5,3,1.5,2,1,1.5,1,1,1,1,1,1,2,1,1
"HCG18",1,1,1,4,1,2.5,2,1,1,2,1,1,3,2,1,2,2,1.5,1,1,1,1,2.5,1,2,1,3,2,1,2.5,1.5,1,2,1.5,1.5,3.5,3,1.5,1.5,1,1.5,1,1,1,1,1,1,2,1,1
"HCG27",1,1,1,4,1,2.5,2,1,1,2,1,1,3,2,1,2,2,1.5,1,1,1,1,2.5,1,2,1,3,2,1,2.5,1.5,1,2,1.5,1.5,3.5,3,1.5,1.5,1,1.5,1,1,1,1,1,1,2,1,1
"HCK",1,1,1,2.5,1,2,2,1,1,2,1,1,2,2,1,3,1,1,1,1.5,1,1,2,1,2,1,3,2.5,1.5,1,1.5,1,2,2.5,1,2.5,2,1.5,2,1,1,1,1,2,1,1,1,2,1,1.5
"HCLS1",1,1,1,2.5,1,2,2,1,1,2,1,1,2,1.5,1,1.5,1,1,1,1,1,1,2,1,2,1,2.5,1.5,1,1,1.5,1,2,2.5,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1
"HCN3",4.5,1,2,2.5,1.5,6,2.5,1.5,1,2.5,1,1.5,3,2,1,4,2,1.5,3,2,1.5,1.5,2.5,1,3,1.5,3,2.5,1.5,2,1,1,2,2.5,2,4,3,1,2.5,1.5,2,3,1.5,1.5,1.5,1,1.5,2,1.5,1
"HCP5",1,1,1,4,1,2.5,2,1,1,2,1,1,3,2,1,2,2,1.5,1,1,1,1,2.5,1,2,1,3,2,1,2.5,1.5,1,2,1.5,1.5,3.5,3,1.5,1.5,1,1.5,1,1,1,1,1,1,2,1,1
"HCST",1,1,1,3,1,1.5,2,1,1,2,1,1,2,2,1,3,1,1,1,1.5,1,1,1.5,1,2,1,2,2.5,1,1,1,1,3,1.5,1,2.5,2,1,2,1,1,1,1.5,1,1,1,1,2,1,1
"HDAC1",0.5,1,1,2,1,2,2,1,1,2,1,1,1.5,1,1,1.5,0.5,1,1,1,1,1,1.5,1,2,1,2,1.5,0.5,1,1,1,2,1,1,2,2,1,1.5,0.5,1,1,0.5,0.5,1,1,0.5,1,1,1
"HDAC10",1,1,1,3,1.5,1.5,2,1,1,2,1,0.5,1.5,2,1,1,1.5,1,0.5,1,0.5,1,1.5,1,2,0.5,2,1.5,1,1,1,1,2,3,1,2,2,1,2.5,1,0.5,1,1,0.5,1,0.5,1,2,1,0.5
"HDAC11",1,1,1,1.5,1,2,2,1,1,2,1,1,2,2,1,1.5,1,1,1,1,1,1,2,1,2,1,1.5,2.5,1,1,1.5,1,2,3,1,2,2,1,1.5,1,1,1,1,1,1,1,1,2,1,1
"HDAC2",1,1,1,1.5,1,1,2,1,1,2,1,1,1,1,1,1,0.5,1,0.5,1,1,0.5,1.5,1,2,1,1.5,1,0.5,1,0.5,1,1,1.5,0.5,1.5,1,1.5,1.5,1,0.5,1,0.5,1,0.5,1,0.5,2,1,1
"HDAC3",1.5,1,1.5,3,1.5,2,2,1.5,1,2,1,1.5,3,2,0.5,2.5,1,1,1,1.5,1,0.5,1.5,1,2,1,2,2.5,1,1,1.5,1,2,1.5,1,2,2,1,1,1,1,1.5,1.5,1.5,1,1,1,2.5,1,1
"HDAC4",1,1,1,2,1,2,1.5,1.5,1,2,1,0.5,1.5,1.5,1,1,1,1,1,1,1,1,1.5,1,2,0.5,1.5,2.5,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,0.5,1,2,1,1
"HDAC4-AS1",1,1,1,2,1,2,1.5,1.5,1,2,1,0.5,1.5,1.5,1,1,1,1,1,1,1,1,1.5,1,2,0.5,1.5,2.5,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,0.5,1,2,1,1
"HDAC5",1.5,1,1.5,2,1,2,2,1,1,2,1,1,2,1.5,1,2.5,1,1.5,1,1,1,1,2.5,1,1,1,2,2.5,1,1,1,1,2,2,1,1.5,2,1,1,1,2,1,1,1,1,1,1,2,1,1
"HDAC6",0.5,1,0.5,2,1,1,1.5,1,1,1,0.5,1,1,2,0.5,1.5,0.5,1,0.5,0.5,0.5,0.5,1,1,2,1,1,2.5,1,0.5,0.5,1,2,1,1,1,1,0.5,2,0.5,0.5,1,0.5,0.5,0.5,0.5,1,1,0.5,1
"HDAC7",1,1,1,3.5,1,1.5,1.5,1,1,2,1,1,1.5,1.5,1,2,1,1,1,1,1,1,2,1,1.5,1,2,2,1,1,1,1,1,2,1,1.5,2,1,2,1,1,1,1,1,1,1,1,2,1,1
"HDAC8",0.5,1,0.5,2,1,1,1.5,1,1,1,0.5,1,1,2,0.5,1.5,0.5,1,0.5,1,0.5,0.5,1,1,2,1,1,2.5,1,1.5,0.5,1,2,1,1,1,1,0.5,1.5,0.5,1,1,0.5,0.5,0.5,0.5,1,1,0.5,1
"HDAC9",1,1,1,2.5,1.5,1.5,2,1,1.5,2,1,1,1.5,2,1,2.5,1,1,1,1.5,1,1,3.5,1,1,1.5,2,3.5,1,2,1.5,1,4.5,2,1.5,2,4,1,2,1,1,1,1,1,1,1.5,1,2,1,1
"HDC",0.5,1,1,2.5,1,2,1,1,1,2,1,1,1.5,1.5,1,1.5,1,1,1,1,1.5,1,1.5,1,2,1,2,2.5,1,1,1,1,2,1.5,1,2,2,1,1.5,1,0.5,1,0.5,1,1,1,1,2,1,1
"HDDC2",1,1,1,1.5,1,1,2,1,1,2,1,1,1,1,1,1.5,0.5,1,0.5,1,1,0.5,1.5,1,2,1,1.5,1,0.5,1,0.5,1,1,1.5,0.5,1.5,1,1.5,1.5,1,0.5,1,0.5,1,0.5,1,0.5,2,1,1
"HDDC3",1,1,1,2.5,1,2,1,1,1,2,1,0.5,1.5,1.5,1,1.5,1,1,1,1,1.5,1,2,1,2,1,1.5,2.5,1,1,1,1,2,1,1,2,2,1,1.5,1,0.5,1,1,1,1,1,1,2,1,0.5
"HDGF",4.5,1,2,2.5,1.5,6,2.5,1.5,1,2.5,1,1.5,3,2,1,4,2,1.5,3,2,1.5,1.5,2.5,1,3,1.5,3,2.5,1.5,2,1,1,2,2.5,2,4,3,1,2.5,1.5,2,3,1.5,1.5,1.5,1,1.5,2,1.5,1
"HDGFL2",0.5,1,1,3,1,1,1,1,1,1,0.5,1,2,1.5,1,1.5,1,1,1,1.5,1,1,1,1,1,1,2,2.5,1,1,1,1,3,1.5,1,1.5,2,1,1.5,1,1,1,1,1,1.5,1,1,2,1,1
"HDGFL3",1,1,1,2.5,1,2,1,1,1,2,1,0.5,1.5,1.5,1,1.5,1,1,1,1,1.5,1,1.5,1,2,1,3,2.5,2,1,1,1,2,1.5,1,2,2,1,1.5,1,0.5,1,1,1,1,1,1,2,1,0.5
"HDHD3",1,1,1,1.5,1,1.5,2,1,1,1.5,1,1,1.5,1.5,1,1.5,1,1,1,1,1,1,1,1,1,1,1.5,2,1,0.5,0.5,1,2,1.5,1,1.5,2,1,1,0.5,1,1,1,1,1,1,0.5,1,1,1
"HDHD5",1,1,1,3,1,1.5,2,1,1,2,1,1,1.5,2,1,1,1,1,1,1,0.5,1,2,1,2,1,2,1.5,1,1,1,1,2,1.5,1,2,2,1,2.5,1,0.5,1,1,0.5,1,0.5,1,2,1,1
"HDLBP",1,1,1,2,1,2,1.5,1.5,1,2,1,0.5,1.5,1.5,1,1,1,1,1,1,1,1,1.5,1,2,0.5,1.5,2.5,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,0.5,1,2,1,1
"HDX",0.5,1,0.5,2,1,1,1.5,1,1,1,0.5,1,1,2,0.5,1.5,0.5,1,0.5,1,0.5,0.5,1,1,2,1,1,2.5,1,1.5,0.5,1,2,1,1,1,1,0.5,1.5,0.5,1,1,0.5,0.5,0.5,0.5,1,1,0.5,1
"HEATR1",0.5,1,2,2.5,1.5,2,3,1.5,1,2.5,1,2.5,3,2,1,4,2,1,2,2,1,1.5,1.5,1,3,1,2,2.5,1.5,2,1,1,2,2.5,2,4,3,1,3,1.5,2,3,1.5,1.5,1.5,1,2,2,1.5,1
"HEATR3",0.5,1,1,2,1,2,2,1,1,1,0.5,0.5,1.5,1.5,1,2.5,0.5,1,1,1,1,1,1.5,1,2,1,2,2,0.5,1,0.5,1,2,2,1,2,1,1,1.5,0.5,0.5,1,1,1,1,0.5,1,1,1,1
"HEATR4",1,1,1,1,1,1.5,1,1,1,1.5,0.5,1,2,1,1,1.5,1,0.5,1,1,1,1,1,1,2,1,1.5,1.5,1,1,1,1,2,1,1,1.5,2,1.5,1,1,1,1,0.5,1,0.5,0.5,0.5,2,1,1.5
"HEATR5A",1,1,1,3,1,1.5,1,1,1,1.5,1,1,2,1,1,1.5,1,1,1,1,1,1,1.5,1,2,1,2,1.5,1,1,1,1,2,4.5,1,1.5,2,1.5,2,1,1,1,0.5,1,1,1.5,0.5,2,1,1.5
"HEATR5B",1,1,1,2.5,1,2,3,1,1,2,1,1,1.5,1.5,1,2.5,1,1,1,1,1,1,3,1,2,1,1.5,2.5,1,1,1,1,2,2,1,3,2,1,2,1,1,1,1,1.5,1,0.5,1,2,1,1
"HEATR6",1.5,1,1.5,2,1,2,2,1,1,2,1,1,2,1.5,1.5,2.5,1,1.5,1.5,1,1.5,1,2.5,1,2,1.5,1.5,2.5,2,2,1,1,2,2,1,1.5,2,1,1,1,1.5,1,1,1,1,1,1,2,1,1
"HEBP1",1,1,1,3.5,1,1.5,1.5,1,1,2,1,1.5,1.5,1.5,1,2,1,1,1,1,0.5,1,1,1,1.5,1,2,2,0.5,1,0.5,1,2,1,1,1.5,2,0.5,1.5,1,1,1,0.5,1,1,1,1,2,1,1
"HEBP2",1,1,1,1.5,1,1,2,1,1,2,1,1,1,1,1,1.5,0.5,1,0.5,1,1,0.5,1.5,1,2,1,1.5,1,0.5,1,0.5,1,2,1.5,0.5,1.5,1,1.5,1.5,1,0.5,1,0.5,1,0.5,1,0.5,2,1,1
"HECA",1,1,1,1.5,1,1,2,1,1,2,1,1,1,1,1,1.5,0.5,1,0.5,1,1,0.5,1.5,1,2,1,1.5,1,0.5,1,0.5,1,2,1.5,0.5,1.5,1,1.5,1.5,1,0.5,1,0.5,1,0.5,1,0.5,2,1,1
"HECTD1",1,1,1,3,1,1.5,1,1,1,1.5,1,1,2,1,1,1.5,1,1,1,1,1,1,1.5,1,2,1,2,1.5,1,1,1,1,2,4.5,1,1.5,2,1.5,2,1,1,1,0.5,1,1,1.5,0.5,2,1,1.5
"HECTD2",0.5,1,1,2,1,2,1.5,1,1,2,1,1,1.5,1,1,2.5,1,1,0.5,1,1,1,1.5,1,2,1,1.5,1.5,1,1,1,1,2,2,1,1.5,3,0.5,1,1,0.5,1,1,1,1,0.5,1,2,1,1
"HECTD3",2.5,1,1,2,1,2,2,1,1,2,1,2,1.5,1,1,1.5,0.5,1,1,1,1,1,1.5,1,2,1,2,1.5,0.5,1,1,1,2,2,1,2,2,1,1.5,0.5,1,1,1.5,1,1,1,1,1,1,1
"HECTD4",1,1,1,3.5,0.5,1.5,1.5,1,1,2,1,1,2,1.5,1,2,1,1,1,1,1,1,2,1,1.5,1,2,2,1,1,1,1,2,2,1,1.5,1,1,1.5,1,1,1,1.5,1.5,1,1,1,2,1,1
"HECW1",1,1,1,2.5,1.5,1.5,2,1,1.5,2,1,1,1.5,2,1,2.5,1,1,1,1.5,1,1,2.5,1,1,1,2,3.5,1,2,1.5,1,4.5,2,1.5,2,3,1,2,1,1,1,1,1,1,1.5,1,2,1,1
"HECW2",1,1,1,2,1,2,2.5,1.5,1,2,1,1,1.5,1.5,1,2.5,1,1,1,1,1,1,2,1,2,1,2.5,2.5,1,1,1,1,2,2,1,2,2,1,2,1,1,1,1,1,1,0.5,1,2,1,1
"HEG1",1,1,1,2.5,1,2,2,1,1,2,1,1,2,1.5,1,1.5,1,1.5,1,1,1,1,2,1,2,1,2.5,1.5,1,1,1.5,1,2,2.5,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1
"HEIH",1.5,1,1.5,3,1.5,2,2,1.5,1,2,1,1,3,2,0.5,2,1,1,1,1.5,1,1,1,1,2,1,2,2.5,1,1,1.5,1,2,1.5,1,2,2,1,1,1,1,1.5,1.5,1.5,1,1,1,2.5,1,1
"HELB",1,1,1,3.5,1,1.5,1.5,1,1,2,1,1,1.5,1.5,1,2,1,1,1,1,1,1,2,1,1.5,1,2,2,1,1,1,1,1,2,1,1.5,2,1,1.5,1,1,1,1,1.5,1,1,1,2,1,1
"HELLPAR",1,1,1,3.5,1,1.5,1.5,1,1,2,1,1,2,1.5,1,2,1,1,1,1,1,1,2,1,1.5,1,2,2,1,1,1,1,2,2,1,1.5,1,1,1.5,1,1,1,1.5,1.5,1,1,1,2,1,1
"HELLS",0.5,1,1,2,1,2,1.5,1,1,2,1,0.5,1.5,1.5,1,2.5,1,1,0.5,1,1,1,1.5,1,2,1,1.5,1.5,1,1,1,1,2,2,1,1.5,3,0.5,1,1,0.5,1,1,1,1,0.5,1,2,1,1
"HELQ",1,1,1,2.5,1,1.5,1,1,1,2,0.5,1,1.5,1.5,1,1.5,1.5,0.5,1,1,0.5,1,1,1,1.5,0.5,2,2,1,0.5,1,1,3,0.5,1,1,2,0.5,2,1,0.5,1,1,0.5,1,0.5,1,1,1,0.5
"HELZ",1.5,1,1.5,2,1,2,2,1,1,2,1,1,2,1.5,1.5,2.5,1,1.5,1.5,1,1.5,1,2.5,1,2,2,2.5,2.5,1,2,1,1,2,2,1,1.5,2,1,1,1,1.5,1,1,1,1,1,1,2,1,1
"HELZ2",1,1,1,2.5,1,2,2,1,1,2,1,1,2,2,1,2.5,1,1,1,1.5,1.5,1,2,1,2,1,4,2.5,1.5,1,1.5,1,2,2.5,1,2.5,2,1.5,2,1.5,1,1,1,1,1,1,1,2,1,1.5
"HEMK1",1,1,1,1.5,1,2,2,1,1,2,1,1,2,1,1,1.5,1,1,1,1,1,1,2,1,2,1,2.5,1.5,1,1,1.5,1,2,2.5,1,2,2,1,1.5,1,1,1,1,1,1,1,1,2,1,1
"HENMT1",2.5,1,1,2,1,1,2,1,1,2,1,2,1.5,1,1,1.5,0.5,1,1,1,1,1,2,1,2,1,1,2.5,1,1,1,1,2,2,1,2,2,1,1.5,0.5,1,1,1.5,1,1,1,1,2,1,1
"HEPACAM",1,1,1,2.5,1,1.5,2,1,1,2,1,1,2,1.5,1,1.5,1,1,1,1,1,1,1,1,2,1,2,1.5,1,1,1,1,2,1.5,1,2,2,1,1.5,1,1,1,1,1,1,1,1,2,1,1
"HEPH",0.5,1,0.5,2,1,1,1.5,1,1,1,0.5,1,1,2,0.5,1.5,0.5,1,0.5,1,0.5,0.5,1,1,2,1,1,2.5,1,0.5,0.5,1,2,1,1,1,1,0.5,1.5,0.5,1,1,0.5,0.5,0.5,0.5,1,1,0.5,1
"HERC1",1,1,1,2.5,1,2,1,1,1,2,1,1,1.5,1.5,1,1.5,1,1,1,1,2,1,1.5,1,2,1,2,2.5,1,1,1,1,2,1.5,1,2,2,1,2,1,0.5,1,1,1,1,1,1,2,1,1
"HERC2",0.5,1,1,2.5,1,2,1,1,1,2,1,1,2,1.5,1,1.5,1,1,1,1,1,0.5,2,1,2,1,1.5,2.5,1,1,1,1,2,1.5,1,2,2,1,1.5,1,0.5,1,1,1,1,1,1,2,1,1
"HERC2P2",0.5,1,1,2.5,1,2,1,1,1,2,1,1,2,1.5,1,1.5,1,1,1,1,1,0.5,2,1,2,1,1.5,2.5,1,1,1,1,2,1.5,1,2,2,1,1.5,1,0.5,1,1,1,1,1,1,2,1,1
"HERC2P3",0.5,1,1,2.5,1,2,1,1,1,2,1,1,2,1.5,1,1.5,1,1,1,1,1,0.5,2,1,2,1,1.5,2.5,1,1,1,1,2,1.5,1,2,2,1,1.5,1,0.5,1,1,1,1,1,1,2,1,1
"HERC2P9",0.5,1,1,2.5,1,2,1,1,1,2,1,1,2,1.5,1,1.5,1,1,1,1,1,0.5,2,1,2,1,1.5,2.5,1,1,1,1,2,1.5,1,2,2,1,1.5,1,0.5,1,1,1,1,1,1,2,1,1
"HERC4",0.5,1,1,2,1,2,1.5,1,1,2,1,1,1.5,1,1,2.5,1,1,1,1,1,1,1.5,1,2,1,1.5,1.5,1,1,1,1,2,2,1,1.5,3,0.5,1,1,0.5,1,1,1,1,0.5,1,2,1,1
"HERC5",1,1,1,2.5,1,1.5,1,1,1,2,0.5,1,1.5,1.5,1,1.5,0.5,0.5,1,1,0.5,1,1,1,1.5,0.5,2,2,1,0.5,1,1,3,0.5,1,1,2,1,2,1,0.5,1,1,0.5,1,0.5,1,1,1,0.5
