,padjScreen,p_naive,p_aware
AC005225.4,9.72743860226102e-26,2.497756543150449e-20,4.9948608379527416e-27
AC005229.4,0.0009157717455509093,0.00036108010581131,0.10969034579670808
AC005253.1,0.4022156053967971,,
AC005261.1,0.020300557567940514,0.41900989573914577,0.009609216458134864
AC005264.1,9.617169149335926e-16,2.1957689254354828e-16,1.9984128853275562e-16
AC005332.1,0.007008619419087726,0.9100737636188976,0.003116780430034167
AC005332.2,0.00025144806498961545,0.16317418170004835,9.219933039740753e-05
AC005332.3,6.083664705773972e-06,1.0,1.8255529652639343e-06
AC005332.4,4.928835509712686e-13,0.005475225829720138,7.206768372334001e-14
AC005332.5,0.04860399060023724,0.024259720457399728,0.0641764694353436
AC005332.6,0.0013452157372333313,0.0005429001881876069,0.004855386199627696
AC005476.2,0.020934336026460835,0.6001654669192111,0.009934575406195396
AC005479.1,2.853443023548712e-07,8.7938012756122e-05,7.387999379124787e-08
AC005479.2,5.172741583960353e-07,6.236088393961597e-05,1.377383848711113e-07
AC005498.3,3.011932694696965e-08,3.3756898840879866e-05,7.038633717136329e-09
AC005519.1,0.4685323061662857,,
AC005520.2,0.10794522724518818,,
AC005586.1,1.8793296508986163e-06,5.335820393021047e-07,0.028070913692928467
AC005618.1,9.41394437210259e-09,2.080940238316415e-09,6.902664976136436e-07
AC005632.3,1.5353483542932158e-07,0.0004296031094922963,3.857281404710388e-08
AC005670.3,1.675958666706984e-12,0.039292306666622825,2.5713095970631813e-13
AC005674.1,1.9168698625672292e-13,1.8911239695322685e-11,2.7045299812935993e-14
AC005682.1,1.53011986043469e-10,0.0006162631393014522,2.8247708531819594e-11
AC005696.4,0.6277738443746258,,
AC005740.4,2.4058828606639134e-26,2.8446990284678785e-23,1.1755882641104423e-27
AC005753.3,1.8184762331557712e-06,2.633670737295921e-05,5.152876552822735e-07
AC005776.2,0.05926348116916598,,
AC005785.1,0.014994510577776003,0.02166142340292255,0.00697231699921499
AC005785.2,0.016338549568790276,0.0310909810881348,0.007637378662747145
AC005829.2,0.698212774165574,,
AC005831.1,0.0005470751979255421,0.00020955468021930477,0.000701923219997361
AC005839.1,0.006538544552092933,0.0028961576406651697,0.19359857102713351
AC005840.2,0.056253128070868096,,
AC005840.4,7.849173820279663e-11,4.351817756140208e-08,1.4105203327012255e-11
AC005856.1,5.243379777403412e-56,3.493745700755771e-42,3.746202002990757e-58
AC005899.6,0.00024961639837815894,0.035449210982414894,9.148931052633875e-05
AC005912.1,0.06928191172887795,,
AC005962.1,1.5552427766430982e-08,1.7666202477333965e-05,3.520939785094092e-09
AC005962.2,0.034064285418638166,0.9160182612192111,0.016641681684235913
AC005972.3,0.16979786523770274,,
AC006001.2,0.03891699034931022,0.038343970548565524,0.025670114888532845
AC006001.3,1.508782382781051e-11,0.8667708257092641,2.53041627877575e-12
AC006008.1,0.10047345789647862,,
AC006033.2,2.215045752878036e-15,1.865211149428935e-08,2.623623712637907e-16
AC006042.1,0.003284691295808517,0.0013984834399960093,0.9565545169676174
AC006042.2,0.23769260599986153,,
AC006042.3,9.840074723989856e-12,0.0001244572333078203,1.6191251184447774e-12
AC006058.1,7.662629288036515e-07,2.081087470964937e-07,6.411924867935753e-07
AC006058.4,7.449231883551167e-05,2.555814057959202e-05,6.019218927618507e-05
AC006059.1,0.0004126487822895521,0.000460649472939349,0.00015558930539980687
AC006128.1,0.9169830761921455,,
AC006130.3,0.0005142646473887419,0.0033949629104101566,0.00019623592596058976
AC006160.1,0.513897835815389,,
AC006213.2,0.2736882686324748,,
AC006213.4,0.07238693997947439,,
AC006230.1,5.190324185971666e-07,1.382549387882301e-07,2.6776602618789778e-05
AC006238.1,2.0471446680629996e-12,1.2774992238601223e-10,3.1649599319550043e-13
AC006254.1,0.00036299060130460734,0.0002715664028895429,0.00014373671099263466
AC006273.1,2.1477500967965424e-38,4.624234585165148e-39,4.436673131118603e-40
AC006330.1,0.10800807630472552,,
AC006378.1,0.07196198581454287,,
AC006435.2,0.9900122958726386,,
AC006449.2,0.002379578600431765,1.0,0.0009932404837848417
AC006449.6,0.01740494070519773,0.12484276377751227,0.008163644553900461
AC006460.1,0.2489116289933911,,
AC006460.2,0.049743822588774744,1.0,0.02486727562503578
AC006480.2,0.10586408525765921,,
AC006504.1,0.3649616224264597,,
AC006504.5,0.0005288574922919094,0.00020205076719986937,1.0
AC006504.7,0.13932240443759028,,
AC006511.3,0.966785700217859,,
AC006538.1,4.632569557780423e-08,1.1025953016809644e-08,4.093881743229406e-06
AC006547.1,9.513167453054476e-05,0.0009929574468284237,3.30534657615813e-05
AC006978.1,5.2216939927391396e-15,0.09693200668263534,6.416818288791016e-16
AC006994.1,7.726216111724067e-22,1.1694427307865778e-18,5.256092595885843e-23
AC007038.1,0.05571355907818454,,
