,padjScreen,p_naive,p_aware
ABHD18,1.661728833250211e-14,6.13016128703177e-14,1.0015234955687842e-15
ABHD2,1.3280960360922297e-07,3.459771646531748e-05,2.332659993925806e-08
ABHD3,0.030090334174993624,0.01434207749831161,0.7914784808583856
ABHD4,1.5052668069992496e-12,1.2090377140209475e-13,4.651298111877517e-09
ABHD5,1.81222372172498e-07,7.595915541936959e-05,3.250698266332915e-08
ABHD6,3.982717645253024e-14,3.1559308486913567e-10,2.552862904914316e-15
ABHD8,0.3209584314780056,,
ABI1,6.14007993838408e-05,1.7465881005657587e-05,0.9586198359163774
ABI2,0.14150611592245252,,
ABI3,0.0004430809872077271,0.12123565871134126,0.00014831740813501477
ABI3BP,5.0277039531119446e-05,0.0004258231415491334,1.4069474671441303e-05
ABITRAM,0.44729046074484397,,
ABL1,0.00015856261074524746,4.8878038755935536e-05,0.0008031311908779059
ABL2,6.449084490485628e-09,9.082070359193528e-10,0.5895556309965809
ABLIM1,0.17296714440591615,,
ABLIM2,3.309723161599965e-11,3.238397425641898e-12,4.2739856602157273e-07
ABLIM3,3.808484372972436e-15,7.450208313191985e-09,2.0623778653766112e-16
ABO,0.025049871070999517,0.01309147969645697,0.023492686278153464
ABR,8.416167557082565e-06,0.910778119525745,2.0389341831928e-06
ABRACL,1.1979755963933394e-07,2.0894593307791946e-08,1.8119101483205775e-06
ABRAXAS1,0.00013521917871265243,8.222239766526378e-05,5.1414956657057865e-05
ABRAXAS2,0.00838794406697438,0.271986688510933,0.0035672599195472436
ABT1,0.00018484479981696662,0.08862931910807204,5.778953502329463e-05
ABTB1,0.29950779604894323,,
ABTB2,0.006270950910941256,0.11531840666643721,0.002598375539274602
AC000068.1,0.00017319655756748025,5.384706678082736e-05,0.004425394034651901
AC000089.1,0.19213458469537634,,
AC000123.3,0.0007895028216686937,0.4160811880214512,0.0002768681942897988
AC002070.1,0.19482287207251783,,
AC002310.1,0.8909576391159157,,
AC002310.5,0.18593069746805554,,
AC002401.2,0.6926003474574749,,
AC002401.3,0.3273762138480413,,
