,padjScreen,p_naive,p_aware
LINC01301,1.432176706623758e-10,9.389264591060485e-11,0.01745035089532179
LINC01315,8.217209595424863e-08,5.3871533264584685e-08,1.7398648577385868e-05
LINC01320,0.10741951084573877,,
LINC01322,0.9056623546657996,,
LINC01341,0.005899219552169282,0.0038674929566932183,0.938755789165248
LINC01344,1.596757718808264e-05,1.0468247835877938e-05,0.04578490818475891
LINC01348,6.805142499081075e-08,1.3583924053099567e-05,4.4614106072406956e-08
LINC01354,0.7579331071427617,,
LINC01355,0.0007015089321729027,0.0005606882648344928,0.0009198100969944126
LINC01370,0.0003290388606369839,0.00109352982930101,0.00021571590355947133
LINC01426,6.930092876968849e-19,4.543327325569889e-19,2.0085638681853077e-14
LINC01428,8.970261821941964e-06,4.957742909258486e-05,5.8808498495868655e-06
LINC01447,2.771394461269481e-06,1.0,1.816909586834571e-06
LINC01451,2.012822560426575e-15,7.304575797468472e-15,1.3195943983234893e-15
LINC01465,0.3303921986871612,,
LINC01473,0.26823912997776084,,
LINC01474,4.3420117290149856e-05,3.488324954302072e-05,5.693193694976051e-05
LINC01482,6.464004539663033e-08,4.237762607087045e-08,0.00019190429433224305
LINC01484,3.3953623931892634e-05,2.225979220632961e-05,0.005417071039736682
LINC01485,0.2671027124528446,,
LINC01488,5.0167610621751007e-08,3.288958463368313e-08,0.00024075219389354792
LINC01503,0.0004365117048294202,0.00034690073233355646,0.0005723489112457726
LINC01504,7.930732478257604e-05,0.00010398681293290939,6.326988156355628e-05
LINC01506,0.5083924579159153,,
LINC01515,0.17298625879054774,,
LINC01517,0.09335734895738454,,
LINC01521,0.0008263447140739443,0.0005417466383848096,0.016137252747073914
LINC01534,0.37837266886046916,,
LINC01537,5.456243965659031e-10,3.007450483023866e-08,3.5770808190087576e-10
LINC01547,0.669768732957476,,
LINC01550,0.0002540342394081334,0.0007152337079791606,0.00016654332373654325
LINC01554,0.0025840605900271127,0.005785423922138459,0.001694094624419159
LINC01558,0.04595004650831664,0.06024914979314228,0.04676044073636821
LINC01560,0.0004795266781867203,0.22658823300197764,0.0003143748141653193
LINC01564,0.4205578226697362,,
LINC01569,0.24452953406339095,,
LINC01588,0.971475544570852,,
LINC01595,6.23239330541962e-05,0.00021189238078703546,4.085919671050187e-05
LINC01606,0.034371189914264355,0.022533545959939862,0.09608710828007842
