,padjScreen,p_naive,p_aware
MIR210HG,3.473019519105362e-16,6.586136170549954e-17,2.0305842794736268e-11
MIR222HG,3.788662344500427e-26,4.108777950149072e-27,6.225877661958345e-23
MIR223HG,4.321221128914717e-36,1.5930494496150746e-07,2.8253312102819635e-37
MIR22HG,5.4471917243970836e-49,1.9993792686218914e-50,1.1631064785619297e-42
MIR27B,2.1313983201686915e-22,2.678323041462872e-19,2.8496329429690753e-23
MIR29B2CHG,1.0130027996877363e-08,0.3605413439572,3.10269868443125e-09
MIR3142HG,0.0643214005179998,,
MIR31HG,2.2760724045901015e-07,2.2873353211354234e-06,7.644413158060443e-08
MIR34AHG,6.08541878944032e-10,8.667128931845218e-07,1.7155315792100148e-10
MIR3671,5.077528458098797e-16,7.252511273616139e-13,9.729826525944291e-17
MIR3681HG,0.0007716592105738854,0.31053153842818515,0.0003348203234746531
MIR3682,5.183253927985064e-26,7.224317719337859e-15,5.668861962490622e-27
MIR3685,0.038810411940967196,0.7871880128769192,0.01924992574378142
MIR3936HG,5.706838176596286e-07,0.06634119568354449,1.971865755650963e-07
MIR4435-2HG,9.792076461799082e-25,1.1507636577496982e-25,4.43122189551125e-13
MIR4453HG,2.6729225757126652e-09,0.0007384574614040578,7.87595501496647e-10
